 Daytime,Elapsed,Hydro,Hydro %,Set Up,Set Up %,
 Advection,Advection %,HTurb,HTurb %,VTurb,VTurb %,Behavior,
 Behavior %,Update,Update %
      225.7917,       11.3828,       10.5312,       92.5189,        0.0156,        0.1373,        0.6914,        6.0741,        0.0039,        0.0343,        0.0000,        0.0000,        0.0039,        0.0343,        0.1055,        0.9266
      225.8333,        0.8477,        0.0000,        0.0000,        0.0078,        0.9217,        0.7031,       82.9493,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0977,       11.5207
      225.8750,        0.8281,        0.0000,        0.0000,        0.0000,        0.0000,        0.6562,       79.2453,        0.0039,        0.4717,        0.0000,        0.0000,        0.0000,        0.0000,        0.1445,       17.4528
      225.9167,       10.1172,        9.2773,       91.6988,        0.0156,        0.1544,        0.6406,        6.3320,        0.0039,        0.0386,        0.0000,        0.0000,        0.0039,        0.0386,        0.1289,        1.2741
      225.9583,        0.8086,        0.0000,        0.0000,        0.0234,        2.8986,        0.6055,       74.8792,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1523,       18.8406
      226.0000,        0.8281,        0.0000,        0.0000,        0.0117,        1.4151,        0.6992,       84.4340,        0.0039,        0.4717,        0.0039,        0.4717,        0.0000,        0.0000,        0.0781,        9.4340
      226.0417,       10.0234,        9.1602,       91.3874,        0.0039,        0.0390,        0.7070,        7.0538,        0.0000,        0.0000,        0.0039,        0.0390,        0.0039,        0.0390,        0.1055,        1.0522
      226.0833,        0.8125,        0.0000,        0.0000,        0.0078,        0.9615,        0.6523,       80.2885,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1367,       16.8269
      226.1250,        0.8555,        0.0000,        0.0000,        0.0117,        1.3699,        0.6484,       75.7991,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.4566,        0.1484,       17.3516
      226.1667,       12.2500,       11.4531,       93.4949,        0.0195,        0.1594,        0.6055,        4.9426,        0.0039,        0.0319,        0.0000,        0.0000,        0.0000,        0.0000,        0.1250,        1.0204
      226.2083,        0.7695,        0.0000,        0.0000,        0.0078,        1.0152,        0.5898,       76.6497,        0.0000,        0.0000,        0.0078,        1.0152,        0.0000,        0.0000,        0.1211,       15.7360
      226.2500,        0.8086,        0.0000,        0.0000,        0.0078,        0.9662,        0.6641,       82.1256,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1016,       12.5604
      226.2917,       11.2656,       10.4766,       92.9958,        0.0078,        0.0693,        0.6211,        5.5132,        0.0039,        0.0347,        0.0039,        0.0347,        0.0078,        0.0693,        0.0938,        0.8322
      226.3333,        0.7812,        0.0000,        0.0000,        0.0078,        1.0000,        0.6094,       78.0000,        0.0078,        1.0000,        0.0000,        0.0000,        0.0039,        0.5000,        0.1133,       14.5000
      226.3750,        0.7305,        0.0000,        0.0000,        0.0039,        0.5348,        0.5742,       78.6096,        0.0039,        0.5348,        0.0000,        0.0000,        0.0000,        0.0000,        0.0977,       13.3690
      226.4167,       18.3984,       17.6406,       95.8811,        0.0000,        0.0000,        0.5859,        3.1847,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0212,        0.1211,        0.6582
      226.4583,        0.7305,        0.0000,        0.0000,        0.0117,        1.6043,        0.5703,       78.0749,        0.0000,        0.0000,        0.0039,        0.5348,        0.0000,        0.0000,        0.1094,       14.9733
      226.5000,        0.7344,        0.0000,        0.0000,        0.0195,        2.6596,        0.5703,       77.6596,        0.0000,        0.0000,        0.0039,        0.5319,        0.0000,        0.0000,        0.1133,       15.4255
      226.5417,        7.5156,        6.7617,       89.9688,        0.0234,        0.3119,        0.5625,        7.4844,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1406,        1.8711
      226.5833,        0.7539,        0.0000,        0.0000,        0.0156,        2.0725,        0.5742,       76.1658,        0.0039,        0.5181,        0.0039,        0.5181,        0.0039,        0.5181,        0.1094,       14.5078
      226.6250,        0.7500,        0.0000,        0.0000,        0.0039,        0.5208,        0.6055,       80.7292,        0.0000,        0.0000,        0.0078,        1.0417,        0.0000,        0.0000,        0.1094,       14.5833
      226.6667,        9.1445,        8.4023,       91.8838,        0.0039,        0.0427,        0.5312,        5.8095,        0.0039,        0.0427,        0.0000,        0.0000,        0.0000,        0.0000,        0.1641,        1.7941
      226.7083,        0.7305,        0.0000,        0.0000,        0.0039,        0.5348,        0.5547,       75.9358,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5348,        0.1367,       18.7166
      226.7500,        0.7109,        0.0000,        0.0000,        0.0039,        0.5495,        0.4961,       69.7802,        0.0000,        0.0000,        0.0039,        0.5495,        0.0000,        0.0000,        0.1758,       24.7253
      226.7917,        7.5938,        6.8672,       90.4321,        0.0039,        0.0514,        0.5586,        7.3560,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0514,        0.1289,        1.6975
      226.8333,        0.7227,        0.0000,        0.0000,        0.0156,        2.1622,        0.5312,       73.5135,        0.0000,        0.0000,        0.0078,        1.0811,        0.0039,        0.5405,        0.1211,       16.7568
      226.8750,        0.7227,        0.0000,        0.0000,        0.0117,        1.6216,        0.5312,       73.5135,        0.0000,        0.0000,        0.0000,        0.0000,        0.0078,        1.0811,        0.1406,       19.4595
      226.9167,        9.6836,        8.9492,       92.4163,        0.0234,        0.2420,        0.5508,        5.6878,        0.0039,        0.0403,        0.0039,        0.0403,        0.0000,        0.0000,        0.1172,        1.2102
      226.9583,        0.7148,        0.0000,        0.0000,        0.0117,        1.6393,        0.5977,       83.6066,        0.0039,        0.5464,        0.0000,        0.0000,        0.0039,        0.5464,        0.0781,       10.9290
      227.0000,        0.7188,        0.0000,        0.0000,        0.0000,        0.0000,        0.5586,       77.7174,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1211,       16.8478
      227.0417,       23.9844,       23.2500,       96.9381,        0.0117,        0.0489,        0.5469,        2.2801,        0.0000,        0.0000,        0.0039,        0.0163,        0.0000,        0.0000,        0.1172,        0.4886
      227.0833,        0.7305,        0.0000,        0.0000,        0.0039,        0.5348,        0.5820,       79.6791,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       15.5080
      227.1250,        0.7266,        0.0000,        0.0000,        0.0117,        1.6129,        0.5391,       74.1935,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1445,       19.8925
      227.1667,       12.9688,       12.2266,       94.2771,        0.0195,        0.1506,        0.5703,        4.3976,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0301,        0.1055,        0.8133
      227.2083,        0.7383,        0.0000,        0.0000,        0.0078,        1.0582,        0.6289,       85.1852,        0.0039,        0.5291,        0.0000,        0.0000,        0.0000,        0.0000,        0.0781,       10.5820
      227.2500,        0.7148,        0.0000,        0.0000,        0.0039,        0.5464,        0.5273,       73.7705,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5464,        0.1445,       20.2186
      227.2917,        8.6562,        7.8672,       90.8845,        0.0352,        0.4061,        0.5508,        6.3628,        0.0039,        0.0451,        0.0039,        0.0451,        0.0039,        0.0451,        0.1445,        1.6697
      227.3333,        0.7852,        0.0000,        0.0000,        0.0156,        1.9900,        0.5859,       74.6269,        0.0039,        0.4975,        0.0000,        0.0000,        0.0000,        0.0000,        0.1367,       17.4129
      227.3750,        0.7812,        0.0000,        0.0000,        0.0195,        2.5000,        0.6602,       84.5000,        0.0039,        0.5000,        0.0039,        0.5000,        0.0000,        0.0000,        0.0586,        7.5000
      227.4167,       12.9805,       12.2070,       94.0415,        0.0117,        0.0903,        0.5898,        4.5441,        0.0000,        0.0000,        0.0078,        0.0602,        0.0000,        0.0000,        0.1289,        0.9931
      227.4583,        0.7734,        0.0000,        0.0000,        0.0156,        2.0202,        0.6133,       79.2929,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       14.6465
      227.5000,        0.7734,        0.0000,        0.0000,        0.0156,        2.0202,        0.5664,       73.2323,        0.0039,        0.5051,        0.0039,        0.5051,        0.0000,        0.0000,        0.1602,       20.7071
      227.5417,        8.9688,        8.1992,       91.4199,        0.0156,        0.1742,        0.5938,        6.6202,        0.0039,        0.0436,        0.0000,        0.0000,        0.0078,        0.0871,        0.1172,        1.3066
      227.5833,        0.7539,        0.0000,        0.0000,        0.0078,        1.0363,        0.5859,       77.7202,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5181,        0.1016,       13.4715
      227.6250,        0.7461,        0.0000,        0.0000,        0.0117,        1.5707,        0.5898,       79.0576,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1094,       14.6597
      227.6667,       16.7891,       16.0312,       95.4863,        0.0195,        0.1163,        0.5781,        3.4435,        0.0039,        0.0233,        0.0039,        0.0233,        0.0039,        0.0233,        0.1055,        0.6282
      227.7083,        0.7422,        0.0000,        0.0000,        0.0000,        0.0000,        0.5547,       74.7368,        0.0039,        0.5263,        0.0000,        0.0000,        0.0000,        0.0000,        0.1602,       21.5789
      227.7500,        0.7852,        0.0000,        0.0000,        0.0078,        0.9950,        0.5820,       74.1294,        0.0039,        0.4975,        0.0039,        0.4975,        0.0039,        0.4975,        0.1328,       16.9154
      227.7917,        7.5273,        6.7539,       89.7250,        0.0156,        0.2076,        0.6133,        8.1474,        0.0039,        0.0519,        0.0000,        0.0000,        0.0000,        0.0000,        0.1055,        1.4011
      227.8333,        0.7656,        0.0000,        0.0000,        0.0117,        1.5306,        0.6016,       78.5714,        0.0000,        0.0000,        0.0039,        0.5102,        0.0000,        0.0000,        0.1172,       15.3061
      227.8750,        0.7695,        0.0000,        0.0000,        0.0391,        5.0761,        0.5977,       77.6650,        0.0000,        0.0000,        0.0039,        0.5076,        0.0039,        0.5076,        0.0820,       10.6599
      227.9167,       13.3672,       12.6055,       94.3016,        0.0156,        0.1169,        0.5859,        4.3834,        0.0000,        0.0000,        0.0078,        0.0584,        0.0000,        0.0000,        0.1055,        0.7890
      227.9583,        0.7500,        0.0000,        0.0000,        0.0039,        0.5208,        0.5820,       77.6042,        0.0039,        0.5208,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       15.6250
      228.0000,        0.7305,        0.0000,        0.0000,        0.0078,        1.0695,        0.5664,       77.5401,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1328,       18.1818
      228.0417,        6.7266,        5.9609,       88.6179,        0.0078,        0.1161,        0.6289,        9.3496,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0898,        1.3357
      228.0833,        0.7188,        0.0000,        0.0000,        0.0078,        1.0870,        0.5625,       78.2609,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5435,        0.1133,       15.7609
      228.1250,        0.7227,        0.0000,        0.0000,        0.0039,        0.5405,        0.5547,       76.7568,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1250,       17.2973
      228.1667,        6.8750,        6.1250,       89.0909,        0.0039,        0.0568,        0.6211,        9.0341,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0568,        0.0938,        1.3636
      228.2083,        0.7500,        0.0000,        0.0000,        0.0117,        1.5625,        0.5703,       76.0417,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1445,       19.2708
      228.2500,        0.7383,        0.0000,        0.0000,        0.0078,        1.0582,        0.5859,       79.3651,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1211,       16.4021
      228.2917,        8.9648,        8.1758,       91.1983,        0.0234,        0.2614,        0.5898,        6.5795,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1406,        1.5686
      228.3333,        0.7812,        0.0000,        0.0000,        0.0195,        2.5000,        0.6016,       77.0000,        0.0039,        0.5000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1289,       16.5000
      228.3750,        0.7734,        0.0000,        0.0000,        0.0195,        2.5253,        0.6055,       78.2828,        0.0039,        0.5051,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       14.6465
      228.4167,       10.1367,        9.3281,       92.0231,        0.0039,        0.0385,        0.6602,        6.5125,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,        1.1175
      228.4583,        0.8086,        0.0000,        0.0000,        0.0078,        0.9662,        0.6445,       79.7101,        0.0000,        0.0000,        0.0039,        0.4831,        0.0000,        0.0000,        0.1172,       14.4928
      228.5000,        0.7969,        0.0000,        0.0000,        0.0000,        0.0000,        0.6016,       75.4902,        0.0039,        0.4902,        0.0039,        0.4902,        0.0000,        0.0000,        0.1562,       19.6078
      228.5417,        9.5117,        8.6953,       91.4168,        0.0156,        0.1643,        0.6641,        6.9815,        0.0000,        0.0000,        0.0000,        0.0000,        0.0078,        0.0821,        0.0859,        0.9035
      228.5833,        0.8125,        0.0000,        0.0000,        0.0117,        1.4423,        0.6250,       76.9231,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1523,       18.7500
      228.6250,        0.8125,        0.0000,        0.0000,        0.0039,        0.4808,        0.6602,       81.2500,        0.0000,        0.0000,        0.0039,        0.4808,        0.0000,        0.0000,        0.1133,       13.9423
      228.6667,       13.1719,       12.3906,       94.0688,        0.0078,        0.0593,        0.5664,        4.3001,        0.0000,        0.0000,        0.0039,        0.0297,        0.0000,        0.0000,        0.1445,        1.0973
      228.7083,        0.7695,        0.0000,        0.0000,        0.0234,        3.0457,        0.6055,       78.6802,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       14.7208
      228.7500,        0.7695,        0.0000,        0.0000,        0.0039,        0.5076,        0.6172,       80.2030,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1094,       14.2132
      228.7917,        5.9180,        5.1602,       87.1947,        0.0039,        0.0660,        0.5703,        9.6370,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0660,        0.1484,        2.5083
      228.8333,        0.7383,        0.0000,        0.0000,        0.0078,        1.0582,        0.5391,       73.0159,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5291,        0.1523,       20.6349
      228.8750,        0.7500,        0.0000,        0.0000,        0.0234,        3.1250,        0.5742,       76.5625,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       15.6250
      228.9167,        8.9258,        8.1523,       91.3348,        0.0078,        0.0875,        0.6133,        6.8709,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0438,        0.1133,        1.2691
      228.9583,        0.7695,        0.0000,        0.0000,        0.0000,        0.0000,        0.6133,       79.6954,        0.0000,        0.0000,        0.0039,        0.5076,        0.0039,        0.5076,        0.1172,       15.2284
      229.0000,        0.7578,        0.0000,        0.0000,        0.0078,        1.0309,        0.5664,       74.7423,        0.0000,        0.0000,        0.0039,        0.5155,        0.0000,        0.0000,        0.1523,       20.1031
      229.0417,        9.6133,        8.8672,       92.2389,        0.0078,        0.0813,        0.5586,        5.8106,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0406,        0.1367,        1.4222
      229.0833,        0.7461,        0.0000,        0.0000,        0.0117,        1.5707,        0.5664,       75.9162,        0.0000,        0.0000,        0.0078,        1.0471,        0.0000,        0.0000,        0.1133,       15.1832
      229.1250,        0.7266,        0.0000,        0.0000,        0.0039,        0.5376,        0.5898,       81.1828,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       15.5914
      229.1667,        7.6562,        6.9102,       90.2551,        0.0039,        0.0510,        0.5820,        7.6020,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,        1.5306
      229.2083,        0.7461,        0.0000,        0.0000,        0.0078,        1.0471,        0.5469,       73.2984,        0.0039,        0.5236,        0.0000,        0.0000,        0.0039,        0.5236,        0.1602,       21.4660
      229.2500,        0.7383,        0.0000,        0.0000,        0.0117,        1.5873,        0.5391,       73.0159,        0.0039,        0.5291,        0.0000,        0.0000,        0.0000,        0.0000,        0.1367,       18.5185
      229.2917,        8.9414,        8.1953,       91.6557,        0.0039,        0.0437,        0.6094,        6.8152,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0938,        1.0485
      229.3333,        0.7461,        0.0000,        0.0000,        0.0078,        1.0471,        0.6016,       80.6283,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       15.7068
      229.3750,        0.7344,        0.0000,        0.0000,        0.0039,        0.5319,        0.5508,       75.0000,        0.0078,        1.0638,        0.0078,        1.0638,        0.0000,        0.0000,        0.1250,       17.0213
      229.4167,        9.6133,        8.8281,       91.8326,        0.0078,        0.0813,        0.6016,        6.2576,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1211,        1.2597
      229.4583,        0.7734,        0.0000,        0.0000,        0.0039,        0.5051,        0.6055,       78.2828,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5051,        0.1289,       16.6667
      229.5000,        0.7500,        0.0000,        0.0000,        0.0117,        1.5625,        0.5977,       79.6875,        0.0039,        0.5208,        0.0000,        0.0000,        0.0078,        1.0417,        0.0898,       11.9792
      229.5417,       11.5625,       10.7891,       93.3108,        0.0195,        0.1689,        0.6055,        5.2365,        0.0039,        0.0338,        0.0000,        0.0000,        0.0000,        0.0000,        0.1094,        0.9459
      229.5833,        0.7617,        0.0000,        0.0000,        0.0273,        3.5897,        0.6094,       80.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5128,        0.0898,       11.7949
      229.6250,        0.7188,        0.0000,        0.0000,        0.0078,        1.0870,        0.5078,       70.6522,        0.0078,        1.0870,        0.0000,        0.0000,        0.0000,        0.0000,        0.1641,       22.8261
      229.6667,       15.9141,       15.1562,       95.2381,        0.0273,        0.1718,        0.6133,        3.8537,        0.0000,        0.0000,        0.0039,        0.0245,        0.0000,        0.0000,        0.0820,        0.5155
      229.7083,        0.7578,        0.0000,        0.0000,        0.0039,        0.5155,        0.6211,       81.9588,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0938,       12.3711
      229.7500,        0.7578,        0.0000,        0.0000,        0.0078,        1.0309,        0.5820,       76.8041,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1406,       18.5567
      229.7917,        7.8438,        7.1016,       90.5378,        0.0078,        0.0996,        0.5742,        7.3207,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0498,        0.1094,        1.3944
      229.8333,        0.7344,        0.0000,        0.0000,        0.0117,        1.5957,        0.5742,       78.1915,        0.0000,        0.0000,        0.0039,        0.5319,        0.0000,        0.0000,        0.1133,       15.4255
      229.8750,        0.7344,        0.0000,        0.0000,        0.0195,        2.6596,        0.5625,       76.5957,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       15.4255
      229.9167,       11.8906,       11.1445,       93.7254,        0.0078,        0.0657,        0.5742,        4.8292,        0.0039,        0.0329,        0.0000,        0.0000,        0.0039,        0.0329,        0.1250,        1.0512
      229.9583,        0.7539,        0.0000,        0.0000,        0.0273,        3.6269,        0.5625,       74.6114,        0.0078,        1.0363,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       15.5440
      230.0000,        0.7383,        0.0000,        0.0000,        0.0195,        2.6455,        0.5469,       74.0741,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5291,        0.1406,       19.0476
      230.0417,       12.9258,       12.1992,       94.3790,        0.0078,        0.0604,        0.5664,        4.3820,        0.0000,        0.0000,        0.0078,        0.0604,        0.0000,        0.0000,        0.1055,        0.8160
      230.0833,        0.7148,        0.0000,        0.0000,        0.0156,        2.1858,        0.5977,       83.6066,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0703,        9.8361
      230.1250,        0.7227,        0.0000,        0.0000,        0.0156,        2.1622,        0.5586,       77.2973,        0.0039,        0.5405,        0.0000,        0.0000,        0.0000,        0.0000,        0.1094,       15.1351
      230.1667,       12.6758,       11.9141,       93.9908,        0.0078,        0.0616,        0.5977,        4.7149,        0.0000,        0.0000,        0.0039,        0.0308,        0.0000,        0.0000,        0.1211,        0.9553
      230.2083,        0.7617,        0.0000,        0.0000,        0.0078,        1.0256,        0.6055,       79.4872,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1055,       13.8462
      230.2500,        0.7695,        0.0000,        0.0000,        0.0039,        0.5076,        0.6016,       78.1726,        0.0039,        0.5076,        0.0039,        0.5076,        0.0000,        0.0000,        0.1211,       15.7360
      230.2917,        8.0820,        7.3203,       90.5752,        0.0039,        0.0483,        0.6016,        7.4432,        0.0039,        0.0483,        0.0000,        0.0000,        0.0039,        0.0483,        0.1172,        1.4500
      230.3333,        0.7422,        0.0000,        0.0000,        0.0078,        1.0526,        0.6133,       82.6316,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0898,       12.1053
      230.3750,        0.7656,        0.0000,        0.0000,        0.0078,        1.0204,        0.6172,       80.6122,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1094,       14.2857
      230.4167,       12.1133,       11.3477,       93.6795,        0.0195,        0.1612,        0.5508,        4.5469,        0.0000,        0.0000,        0.0039,        0.0322,        0.0000,        0.0000,        0.1641,        1.3544
      230.4583,        0.7461,        0.0000,        0.0000,        0.0078,        1.0471,        0.5859,       78.5340,        0.0000,        0.0000,        0.0039,        0.5236,        0.0000,        0.0000,        0.1016,       13.6126
      230.5000,        0.7578,        0.0000,        0.0000,        0.0117,        1.5464,        0.5938,       78.3505,        0.0039,        0.5155,        0.0039,        0.5155,        0.0000,        0.0000,        0.1133,       14.9485
      230.5417,        9.1641,        8.4219,       91.9011,        0.0195,        0.2131,        0.5820,        6.3512,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1016,        1.1083
      230.5833,        0.7500,        0.0000,        0.0000,        0.0117,        1.5625,        0.5859,       78.1250,        0.0039,        0.5208,        0.0000,        0.0000,        0.0000,        0.0000,        0.1250,       16.6667
      230.6250,        0.7695,        0.0000,        0.0000,        0.0039,        0.5076,        0.6016,       78.1726,        0.0000,        0.0000,        0.0039,        0.5076,        0.0039,        0.5076,        0.1172,       15.2284
      230.6667,       10.4609,        9.6953,       92.6811,        0.0195,        0.1867,        0.5586,        5.3398,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1250,        1.1949
      230.7083,        0.7539,        0.0000,        0.0000,        0.0117,        1.5544,        0.6094,       80.8290,        0.0000,        0.0000,        0.0039,        0.5181,        0.0000,        0.0000,        0.1016,       13.4715
      230.7500,        0.7617,        0.0000,        0.0000,        0.0000,        0.0000,        0.5898,       77.4359,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.5128,        0.1328,       17.4359
      230.7917,        9.3711,        8.6406,       92.2051,        0.0078,        0.0834,        0.5586,        5.9608,        0.0000,        0.0000,        0.0039,        0.0417,        0.0000,        0.0000,        0.1211,        1.2922
      230.8333,        0.7188,        0.0000,        0.0000,        0.0117,        1.6304,        0.5586,       77.7174,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       16.3043
      230.8750,        0.7031,        0.0000,        0.0000,        0.0078,        1.1111,        0.5430,       77.2222,        0.0000,        0.0000,        0.0039,        0.5556,        0.0000,        0.0000,        0.1289,       18.3333
      230.9167,        7.1172,        6.3984,       89.9012,        0.0195,        0.2744,        0.5156,        7.2448,        0.0039,        0.0549,        0.0000,        0.0000,        0.0000,        0.0000,        0.1445,        2.0307
      230.9583,        0.6953,        0.0000,        0.0000,        0.0078,        1.1236,        0.5273,       75.8427,        0.0039,        0.5618,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       16.8539
      231.0000,        0.6953,        0.0000,        0.0000,        0.0117,        1.6854,        0.5352,       76.9663,        0.0039,        0.5618,        0.0000,        0.0000,        0.0078,        1.1236,        0.0938,       13.4831
      231.0417,       15.4922,       14.7344,       95.1084,        0.0078,        0.0504,        0.5625,        3.6309,        0.0000,        0.0000,        0.0039,        0.0252,        0.0000,        0.0000,        0.1523,        0.9834
      231.0833,        0.7500,        0.0000,        0.0000,        0.0078,        1.0417,        0.6016,       80.2083,        0.0000,        0.0000,        0.0039,        0.5208,        0.0000,        0.0000,        0.0898,       11.9792
      231.1250,        0.7227,        0.0000,        0.0000,        0.0156,        2.1622,        0.5156,       71.3513,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1523,       21.0811
      231.1667,       13.5859,       12.8477,       94.5658,        0.0117,        0.0863,        0.5547,        4.0828,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1328,        0.9776
      231.2083,        0.7188,        0.0000,        0.0000,        0.0039,        0.5435,        0.5742,       79.8913,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1133,       15.7609
      231.2500,        0.7344,        0.0000,        0.0000,        0.0156,        2.1277,        0.5742,       78.1915,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1172,       15.9574
      231.2917,       12.1172,       11.3945,       94.0361,        0.0078,        0.0645,        0.5703,        4.7066,        0.0039,        0.0322,        0.0000,        0.0000,        0.0000,        0.0000,        0.0977,        0.8059
      231.3333,        0.7227,        0.0000,        0.0000,        0.0039,        0.5405,        0.5391,       74.5946,        0.0078,        1.0811,        0.0000,        0.0000,        0.0039,        0.5405,        0.1367,       18.9189
      231.3750,        0.7266,        0.0000,        0.0000,        0.0117,        1.6129,        0.5508,       75.8065,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1328,       18.2796
      231.4167,       15.0703,       14.3711,       95.3603,        0.0039,        0.0259,        0.5586,        3.7066,        0.0000,        0.0000,        0.0000,        0.0000,        0.0039,        0.0259,        0.0898,        0.5962
      231.4583,        0.7109,        0.0000,        0.0000,        0.0000,        0.0000,        0.5508,       77.4725,        0.0039,        0.5495,        0.0000,        0.0000,        0.0039,        0.5495,        0.1328,       18.6813
      231.5000,        0.7188,        0.0000,        0.0000,        0.0000,        0.0000,        0.5625,       78.2609,        0.0078,        1.0870,        0.0078,        1.0870,        0.0039,        0.5435,        0.1055,       14.6739
      231.5417,       11.2500,       10.5039,       93.3681,        0.0195,        0.1736,        0.5742,        5.1042,        0.0078,        0.0694,        0.0000,        0.0000,        0.0000,        0.0000,        0.1094,        0.9722
      231.5833,        0.7109,        0.0000,        0.0000,        0.0117,        1.6484,        0.5195,       73.0769,        0.0039,        0.5495,        0.0000,        0.0000,        0.0000,        0.0000,        0.1289,       18.1319
      231.6250,        0.7070,        0.0000,        0.0000,        0.0039,        0.5525,        0.5586,       79.0055,        0.0039,        0.5525,        0.0000,        0.0000,        0.0039,        0.5525,        0.1055,       14.9171
      231.6667,       11.3711,       10.6445,       93.6104,        0.0078,        0.0687,        0.5430,        4.7750,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.1328,        1.1680
      231.7083,        0.7539,        0.0000,        0.0000,        0.0078,        1.0363,        0.5898,       78.2383,        0.0039,        0.5181,        0.0000,        0.0000,        0.0039,        0.5181,        0.1211,       16.0622
      231.7500,        0.7383,        0.0000,        0.0000,        0.0156,        2.1164,        0.6016,       81.4815,        0.0000,        0.0000,        0.0039,        0.5291,        0.0039,        0.5291,        0.0938,       12.6984
